x,y,z,source,class
32,47,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,45,49,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,46,49,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,46,49,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,47,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,49,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
34,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,47,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,47,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,45,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,47,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
34,47,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
34,45,49,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
34,47,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,48,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,47,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,48,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,45,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,45,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,47,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
34,46,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,47,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,47,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,48,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,49,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,47,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,47,49,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,47,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,47,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,47,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,45,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
34,46,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
34,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,48,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,47,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,47,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,47,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
34,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,45,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
34,46,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,47,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,47,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,47,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,47,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
34,46,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
35,46,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
34,48,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,47,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,48,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
34,48,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,47,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
34,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,46,49,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,46,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
34,45,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
34,46,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,48,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,46,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
32,48,48,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
33,47,47,Accelerometer-2012-06-07-21-30-37-pour_water-f4.txt,Pour_water
